2011-04-29\2011-04-30|64369132694552578|11862072|pportas|paulo portas
2011-04-29\2011-04-30|64369078378307584|18975726|pportas|portas
2011-04-29\2011-04-30|64366257885020160|3373791|pportas|portas
2011-04-29\2011-04-30|64334796058402816|31180667|pportas|paulo portas
2011-04-29\2011-04-30|64333307126624257|14524558|pportas|portas
2011-04-29\2011-04-30|64323696197767168|114493701|pportas|portas
2011-04-29\2011-04-30|64311771472740352|283738150|pportas|portas
2011-04-29\2011-04-30|64304993720741889|41316505|pportas|portas
2011-04-29\2011-04-30|64303960550416385|49195175|pportas|portas
2011-04-29\2011-04-30|64302397350096897|150970628|pportas|portas
2011-04-29\2011-04-30|64301906251612160|49195175|pportas|portas
2011-04-29\2011-04-30|64290944937246720|120780974|pportas|portas
2011-04-29\2011-04-30|64276522894229504|60700024|pportas|portas
2011-04-29\2011-04-30|64249819488731136|150970628|pportas|portas
2011-04-29\2011-04-30|64222341995053056|280957495|pportas|portas
2011-04-29\2011-04-30|64206747371450368|194275195|pportas|portas
2011-04-29\2011-04-30|64173926649040896|22017142|pportas|portas
2011-04-29\2011-04-30|64158426963521537|20428049|pportas|portas
2011-04-29\2011-04-30|64122225497870336|19889294|pportas|paulo portas
2011-04-29\2011-04-30|64121414130741248|20884910|pportas|portas
2011-04-29\2011-04-30|64116320232419328|23106525|pportas|portas
2011-04-29\2011-04-30|64111773187448832|18345027|pportas|portas
2011-04-29\2011-04-30|64107857439760384|71650592|pportas|paulo portas
2011-04-29\2011-04-30|64107756881326080|15392221|pportas|portas
2011-04-29\2011-04-30|64105697851346944|237241020|pportas|paulo portas
2011-04-29\2011-04-30|64097142771421184|20618678|pportas|portas
2011-04-29\2011-04-30|64096939297357824|21340637|pportas|portas
2011-04-29\2011-04-30|64085007060312064|18847920|pportas|paulo portas
2011-04-29\2011-04-30|64073798063894528|14562164|pportas|portas
2011-04-29\2011-04-30|64059175029837825|2509551|pportas|paulo portas
2011-04-29\2011-04-30|64057393385967616|18803751|pportas|portas
2011-04-29\2011-04-30|64044575790084096|14284888|pportas|portas
2011-04-29\2011-04-30|64042239264960512|271558274|pportas|portas
2011-04-29\2011-04-30|64393607150440448|14913622|jsousa|jerónimo de sousa
2011-04-29\2011-04-30|64379084913901568|42011097|jsousa|líder do pcp
2011-04-29\2011-04-30|64375700953632769|20781852|jsousa|líder do pcp
2011-04-29\2011-04-30|64365805969743873|267270346|jsousa|jerónimo de sousa
2011-04-29\2011-04-30|64053985069383680|52053647|jsousa|líder do pcp
2011-04-29\2011-04-30|64403595948343296|52053647|ppcoelho|passos coelho
2011-04-29\2011-04-30|64403437462368256|240721272|ppcoelho|passos coelho
2011-04-29\2011-04-30|64402164218478592|94081671|ppcoelho|passos coelho
2011-04-29\2011-04-30|64401474465177600|20781852|ppcoelho|passos coelho
2011-04-29\2011-04-30|64400571855142912|71650592|ppcoelho|passos coelho
2011-04-29\2011-04-30|64399727189426176|26225388|ppcoelho|ppc
2011-04-29\2011-04-30|64399665910644736|48969211|ppcoelho|passos coelho
2011-04-29\2011-04-30|64397374436544512|26225388|ppcoelho|ppc
2011-04-29\2011-04-30|64395652842536960|67843736|ppcoelho|passos coelho
2011-04-29\2011-04-30|64393383531126785|14284888|ppcoelho|passos coelho
2011-04-29\2011-04-30|64389587111387136|17163446|ppcoelho|passos coelho
2011-04-29\2011-04-30|64386801959321600|14284888|ppcoelho|passos coelho
2011-04-29\2011-04-30|64386591778553856|19924704|ppcoelho|passos coelho
2011-04-29\2011-04-30|64386588305670144|162089811|ppcoelho|passos coelho
2011-04-29\2011-04-30|64386261074460672|19612753|ppcoelho|passos coelho
2011-04-29\2011-04-30|64384685995855872|14399076|ppcoelho|ppc
2011-04-29\2011-04-30|64382633328640000|17624959|ppcoelho|ppc
2011-04-29\2011-04-30|64381750641573888|14183379|ppcoelho|ppc
2011-04-29\2011-04-30|64381704856551424|20367046|ppcoelho|ppc
2011-04-29\2011-04-30|64381556088766464|18975726|ppcoelho|ppc
2011-04-29\2011-04-30|64381515131404288|17624543|ppcoelho|ppc
2011-04-29\2011-04-30|64380721099313153|23924970|ppcoelho|passos coelho
2011-04-29\2011-04-30|64377799628173313|182721799|ppcoelho|ppc
2011-04-29\2011-04-30|64373690174947328|18975726|ppcoelho|passos coelho
2011-04-29\2011-04-30|64373576203124737|48302014|ppcoelho|passos coelho
2011-04-29\2011-04-30|64366422536622081|18055408|ppcoelho|passos coelho
2011-04-29\2011-04-30|64366422947663872|71650592|ppcoelho|passos coelho
2011-04-29\2011-04-30|64362193604460544|18803751|ppcoelho|passos coelho
2011-04-29\2011-04-30|64357429139357696|194275195|ppcoelho|ppc
2011-04-29\2011-04-30|64355688591278080|162089811|ppcoelho|ppc
2011-04-29\2011-04-30|64355561029910528|71650592|ppcoelho|passos coelho
2011-04-29\2011-04-30|64353385331163136|49195175|ppcoelho|ppc
2011-04-29\2011-04-30|64352084371308545|49195175|ppcoelho|passos coelho
2011-04-29\2011-04-30|64351632346972160|18872880|ppcoelho|ppc
2011-04-29\2011-04-30|64346501677187072|42011097|ppcoelho|passos coelho
2011-04-29\2011-04-30|64343348789522432|19674853|ppcoelho|ppc
2011-04-29\2011-04-30|64337549832892416|49195175|ppcoelho|ppc
2011-04-29\2011-04-30|64336721759830017|17884125|ppcoelho|passos coelho
2011-04-29\2011-04-30|64335755228614656|26276346|ppcoelho|passos coelho
2011-04-29\2011-04-30|64335657346154496|2561091|ppcoelho|passos coelho
2011-04-29\2011-04-30|64331665476042752|262763249|ppcoelho|ppc
2011-04-29\2011-04-30|64330011188002816|55655615|ppcoelho|passos coelho
2011-04-29\2011-04-30|64323954852118528|19674338|ppcoelho|ppc
2011-04-29\2011-04-30|64297976616595456|68482842|ppcoelho|pedro passos coelho
2011-04-29\2011-04-30|64288810493689856|186020254|ppcoelho|pedro passos coelho
2011-04-29\2011-04-30|64246366599254016|26382512|ppcoelho|passos coelho
2011-04-29\2011-04-30|64162591768977408|49195175|ppcoelho|passos coelho
2011-04-29\2011-04-30|64104878649249792|186020254|ppcoelho|pedro passos coelho
2011-04-29\2011-04-30|64100237995802626|51679632|ppcoelho|passos coelho
2011-04-29\2011-04-30|64083299282321408|25657017|ppcoelho|pedro passos coelho
2011-04-29\2011-04-30|64082642315915265|67843736|ppcoelho|passos coelho
2011-04-29\2011-04-30|64074009595228160|18803751|ppcoelho|passos coelho
2011-04-29\2011-04-30|64070471624302592|20511502|ppcoelho|pedro passos coelho
2011-04-29\2011-04-30|64069118999007233|8874622|ppcoelho|passos coelho
2011-04-29\2011-04-30|64068029549510656|712963|ppcoelho|passos coelho
2011-04-29\2011-04-30|64064096529678336|20781852|ppcoelho|passos coelho
2011-04-29\2011-04-30|64064073305817088|23763226|ppcoelho|passos coelho
2011-04-29\2011-04-30|64061657038585857|20781852|ppcoelho|passos coelho
2011-04-29\2011-04-30|64058451646615552|17637572|ppcoelho|passos coelho
2011-04-29\2011-04-30|64056102790246400|186020254|ppcoelho|passos coelho
2011-04-29\2011-04-30|64049148617437184|233292368|ppcoelho|passos coelho
2011-04-29\2011-04-30|64048874368667648|15169311|ppcoelho|passos coelho
2011-04-29\2011-04-30|64047973222453248|162089811|ppcoelho|passos coelho
2011-04-29\2011-04-30|64047382731558912|233292368|ppcoelho|passos coelho
2011-04-29\2011-04-30|64044693540978688|52053647|ppcoelho|pedro passos coelho
2011-04-29\2011-04-30|64041652729290752|19896045|ppcoelho|passos coelho
2011-04-29\2011-04-30|64401148391600128|18975726|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64399278528925696|98165330|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64398858607804416|17626165|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64398138714238977|19612753|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64398079624888321|14913622|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64384306033856512|98165330|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64382418458656768|14284888|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64368869720068097|19686887|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64368685887913984|48302014|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64364921617522689|22321740|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64354011498807296|14284888|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64287414696415233|70235774|ppcoelho|passoscoelho
2011-04-29\2011-04-30|64285617579769857|70235774|ppcoelho|passoscoelho
2011-04-30\2011-05-01|64751357810319360|17601785|jsocrates|sócrates
2011-04-30\2011-05-01|64748491552980992|17601785|jsocrates|sócrates
2011-04-30\2011-05-01|64746662123421697|12026062|jsocrates|sócrates
2011-04-30\2011-05-01|64738419632381952|19896045|jsocrates|sócrates
2011-04-30\2011-05-01|64737760447184896|19722435|jsocrates|sócrates
2011-04-30\2011-05-01|64737695464828928|51679632|jsocrates|josé sócrates
2011-04-30\2011-05-01|64737598148591616|52053647|jsocrates|josé sócrates
2011-04-30\2011-05-01|64735465697316864|51679632|jsocrates|josé sócrates
2011-04-30\2011-05-01|64731460589993984|17610324|jsocrates|sócrates
2011-04-30\2011-05-01|64727460876533760|51679632|jsocrates|josé sócrates
2011-04-30\2011-05-01|64724081932648448|29582933|jsocrates|sócrates
2011-04-30\2011-05-01|64724020314112000|22362992|jsocrates|sócrates
2011-04-30\2011-05-01|64723947568107521|17610324|jsocrates|sócrates
2011-04-30\2011-05-01|64713807519428608|9888972|jsocrates|sócrates
2011-04-30\2011-05-01|64711619342647296|13246272|jsocrates|socrates
2011-04-30\2011-05-01|64709659033993216|3373791|jsocrates|sócrates
2011-04-30\2011-05-01|64707913133981698|17626165|jsocrates|sócrates
2011-04-30\2011-05-01|64705249021140992|48302014|jsocrates|sócrates
2011-04-30\2011-05-01|64704971249156096|16664803|jsocrates|sócrates
2011-04-30\2011-05-01|64704593774391296|20781852|jsocrates|sócrates
2011-04-30\2011-05-01|64703075432148992|17610324|jsocrates|socas
2011-04-30\2011-05-01|64701743740633088|1455261|jsocrates|sócrates
2011-04-30\2011-05-01|64701415976738816|12026062|jsocrates|sócrates
2011-04-30\2011-05-01|64699085713707008|71650592|jsocrates|sócrates
2011-04-30\2011-05-01|64699085805985792|67843736|jsocrates|sócrates
2011-04-30\2011-05-01|64697801241657344|197927483|jsocrates|josé sócrates
2011-04-30\2011-05-01|64695488905084929|19292027|jsocrates|sócrates
2011-04-30\2011-05-01|64695149711732737|48969211|jsocrates|sócrates
2011-04-30\2011-05-01|64695098675429376|48302014|jsocrates|sócrates
2011-04-30\2011-05-01|64694730784649216|17610324|jsocrates|sócrates
2011-04-30\2011-05-01|64693021328941057|52053647|jsocrates|josé sócrates
2011-04-30\2011-05-01|64691789700939777|20232460|jsocrates|líder socialista
2011-04-30\2011-05-01|64691754305204224|19534202|jsocrates|socrates
2011-04-30\2011-05-01|64690209459150848|52053647|jsocrates|josé sócrates
2011-04-30\2011-05-01|64688823703044097|150970628|jsocrates|sócrates
2011-04-30\2011-05-01|64685024611540992|14284888|jsocrates|sócrates
2011-04-30\2011-05-01|64683993416736768|16041920|jsocrates|sócrates
2011-04-30\2011-05-01|64683850172862466|60543210|jsocrates|sócrates
2011-04-30\2011-05-01|64683110423478272|20884910|jsocrates|sócrates
2011-04-30\2011-05-01|64682944924618752|28083|jsocrates|sócrates
2011-04-30\2011-05-01|64681646665895937|60543210|jsocrates|socrates
2011-04-30\2011-05-01|64681273708396544|61330854|jsocrates|sócrates
2011-04-30\2011-05-01|64681008221536257|19391470|jsocrates|sócrates
2011-04-30\2011-05-01|64680482314526720|60543210|jsocrates|socrates
2011-04-30\2011-05-01|64679413186433024|19674652|jsocrates|sócrates
2011-04-30\2011-05-01|64679037301293057|14472794|jsocrates|sócrates
2011-04-30\2011-05-01|64677947558207488|92309927|jsocrates|josé sócrates
2011-04-30\2011-05-01|64674056905043968|14269294|jsocrates|sócrates
2011-04-30\2011-05-01|64673968589783040|19083439|jsocrates|sócrates
2011-04-30\2011-05-01|64671373896843264|14284888|jsocrates|sócrates
2011-04-30\2011-05-01|64670733590208512|19034835|jsocrates|sócrates
2011-04-30\2011-05-01|64667586905903104|14472794|jsocrates|sócrates
2011-04-30\2011-05-01|64666544482947072|19674853|jsocrates|socrates
2011-04-30\2011-05-01|64665807967371264|19674853|jsocrates|socrates
2011-04-30\2011-05-01|64664805646143488|19083439|jsocrates|socrates
2011-04-30\2011-05-01|64664662754594816|20505532|jsocrates|sócrates
2011-04-30\2011-05-01|64663713847848960|51408749|jsocrates|socrates
2011-04-30\2011-05-01|64663262221967360|34423857|jsocrates|socrates
2011-04-30\2011-05-01|64660840099495937|11240512|jsocrates|sócrates
2011-04-30\2011-05-01|64660707697885185|93847902|jsocrates|sócrates
2011-04-30\2011-05-01|64659304522858496|53142818|jsocrates|sócrates
2011-04-30\2011-05-01|64653296555659264|25508898|jsocrates|socrates
2011-04-30\2011-05-01|64644771087515648|91623867|jsocrates|sócrates
2011-04-30\2011-05-01|64643552310853632|16127941|jsocrates|sócrates
2011-04-30\2011-05-01|64638493149761536|19722435|jsocrates|líder socialista
2011-04-30\2011-05-01|64638435100590080|25524832|jsocrates|sócrates
2011-04-30\2011-05-01|64635359924977664|14284888|jsocrates|sócrates
2011-04-30\2011-05-01|64635018831609856|223831745|jsocrates|sócrates
2011-04-30\2011-05-01|64634086253273088|143121528|jsocrates|sócrates
2011-04-30\2011-05-01|64632788267188224|19889294|jsocrates|josé sócrates
2011-04-30\2011-05-01|64629762831822848|162089811|jsocrates|sócrates
2011-04-30\2011-05-01|64627223520489472|14284888|jsocrates|sócrates
2011-04-30\2011-05-01|64626035249004545|233292368|jsocrates|líder socialista
2011-04-30\2011-05-01|64624595797417984|52053647|jsocrates|líder socialista
2011-04-30\2011-05-01|64624191793676288|19889294|jsocrates|sócrates
2011-04-30\2011-05-01|64622395637497856|78433|jsocrates|líder socialista
2011-04-30\2011-05-01|64621979398979584|67843736|jsocrates|líder socialista
2011-04-30\2011-05-01|64621979864547328|121176422|jsocrates|líder socialista
2011-04-30\2011-05-01|64618762191646720|71650592|jsocrates|líder socialista
2011-04-30\2011-05-01|64615089961046016|31237480|jsocrates|josé sócrates
2011-04-30\2011-05-01|64574486560768000|92088399|jsocrates|sócrates
2011-04-30\2011-05-01|64525070592249856|77826352|jsocrates|sócras
2011-04-30\2011-05-01|64510133455159297|77826352|jsocrates|sócrates
2011-04-30\2011-05-01|64509472797761536|77826352|jsocrates|sócrates
2011-04-30\2011-05-01|64505426913411073|19722435|jsocrates|sócrates
2011-04-30\2011-05-01|64504385362862080|92309927|jsocrates|josé sócrates
2011-04-30\2011-05-01|64501389811924993|19686887|jsocrates|sócrates
2011-04-30\2011-05-01|64498126886666240|71650592|jsocrates|josé sócrates
2011-04-30\2011-05-01|64489549937655808|1455261|jsocrates|sócrates
2011-04-30\2011-05-01|64489497211047937|17745219|jsocrates|sócrates
2011-04-30\2011-05-01|64488976957968384|77826352|jsocrates|sócrates
2011-04-30\2011-05-01|64488614247137281|1455261|jsocrates|sócrates
2011-04-30\2011-05-01|64486778152828929|162089811|jsocrates|sócrates
2011-04-30\2011-05-01|64479196080119809|19083439|jsocrates|sócrates
2011-04-30\2011-05-01|64477969380409345|19896045|jsocrates|sócrates
2011-04-30\2011-05-01|64477825872310272|19083439|jsocrates|sócrates
2011-04-30\2011-05-01|64474176408395776|42011097|jsocrates|líder do ps
2011-04-30\2011-05-01|64473516354961408|50440263|jsocrates|sócrates
2011-04-30\2011-05-01|64473298465079296|31180667|jsocrates|sócrates
2011-04-30\2011-05-01|64470697279369216|19896045|jsocrates|sócrates
2011-04-30\2011-05-01|64468354785738752|240721272|jsocrates|sócrates
2011-04-30\2011-05-01|64466884480876544|17477169|jsocrates|sócrates
2011-04-30\2011-05-01|64466567613775873|14399076|jsocrates|sócrates
2011-04-30\2011-05-01|64466304802885632|15615035|jsocrates|sócrates
2011-04-30\2011-05-01|64465875360690176|18847920|jsocrates|sócrates
2011-04-30\2011-05-01|64463871410307072|17163446|jsocrates|sócrates
2011-04-30\2011-05-01|64462478003814400|21078914|jsocrates|sócrates
2011-04-30\2011-05-01|64460826488209408|18842676|jsocrates|sócrates
2011-04-30\2011-05-01|64459089744367616|71650592|jsocrates|sócrates
2011-04-30\2011-05-01|64458949189054465|91605181|jsocrates|josé sócrates
2011-04-30\2011-05-01|64457960482545664|17637572|jsocrates|sócrates
2011-04-30\2011-05-01|64455990363422720|71650592|jsocrates|sócrates
2011-04-30\2011-05-01|64455356474081281|17637572|jsocrates|sócrates
2011-04-30\2011-05-01|64455305131601920|55655615|jsocrates|sócrates
2011-04-30\2011-05-01|64454947034505216|20884910|jsocrates|sócrates
2011-04-30\2011-05-01|64454854701105152|22176845|jsocrates|sócrates
2011-04-30\2011-05-01|64450432034021376|129777426|jsocrates|sócrates
2011-04-30\2011-05-01|64450391038889984|25657017|jsocrates|sócrates
2011-04-30\2011-05-01|64450123748483073|22264540|jsocrates|socrates
2011-04-30\2011-05-01|64449815672651776|17637572|jsocrates|sócrates
2011-04-30\2011-05-01|64449798102724608|19566621|jsocrates|lider do ps
2011-04-30\2011-05-01|64449174850109440|22264540|jsocrates|socrates
2011-04-30\2011-05-01|64448064479436800|22362992|jsocrates|sócrates
2011-04-30\2011-05-01|64445223702503424|152957952|jsocrates|sócrates
2011-04-30\2011-05-01|64443735798325248|19722435|jsocrates|sócrates
2011-04-30\2011-05-01|64440899844845568|19083439|jsocrates|sócrates
2011-04-30\2011-05-01|64440842089279488|19674853|jsocrates|socrates
2011-04-30\2011-05-01|64439592555786241|17637572|jsocrates|sócrates
2011-04-30\2011-05-01|64439577930235904|162089811|jsocrates|sócrates
2011-04-30\2011-05-01|64438845994844160|17745219|jsocrates|sócrates
2011-04-30\2011-05-01|64438410814828544|52674982|jsocrates|sócrates
2011-04-30\2011-05-01|64438090953003008|19083439|jsocrates|sócrates
2011-04-30\2011-05-01|64433920380370944|19722435|jsocrates|sócrates
2011-04-30\2011-05-01|64433808572813312|11862072|jsocrates|sócrates
2011-04-30\2011-05-01|64432162895695872|195277701|jsocrates|sócrates
2011-04-30\2011-05-01|64430599842177024|19896045|jsocrates|socrates
2011-04-30\2011-05-01|64430345017229312|51679632|jsocrates|josé sócrates
2011-04-30\2011-05-01|64428746324709376|14698754|jsocrates|socras
2011-04-30\2011-05-01|64427575396675584|51679632|jsocrates|socrates
2011-04-30\2011-05-01|64425546867687426|17288725|jsocrates|sócrates
2011-04-30\2011-05-01|64424461843177472|20560841|jsocrates|sócrates
