2011-05-06\2011-05-07|66892280753176576|jsocrates|-1
2011-05-06\2011-05-07|66891383583158272|jsocrates|0
2011-05-06\2011-05-07|66888662536818688|jsocrates|-1
2011-05-06\2011-05-07|66885002725564416|jsocrates|-1
2011-05-06\2011-05-07|66884873486471169|jsocrates|-1
2011-05-06\2011-05-07|66884735602929664|jsocrates|0
2011-05-06\2011-05-07|66884170332389376|jsocrates|-1
2011-05-06\2011-05-07|66883914425303040|jsocrates|0
2011-05-06\2011-05-07|66883818572877824|jsocrates|-1
2011-05-06\2011-05-07|66883632865886208|jsocrates|-1
2011-05-06\2011-05-07|66883264341749760|jsocrates|0
2011-05-06\2011-05-07|66879241798692865|jsocrates|0
2011-05-06\2011-05-07|66879166666113024|jsocrates|1
2011-05-06\2011-05-07|66878183584182273|jsocrates|-1
2011-05-06\2011-05-07|66877257662210049|jsocrates|-1
2011-05-06\2011-05-07|66877141479993344|jsocrates|0
2011-05-06\2011-05-07|66876484043800577|jsocrates|0
2011-05-06\2011-05-07|66873797776642049|jsocrates|-1
2011-05-06\2011-05-07|66872142674931712|jsocrates|1
2011-05-06\2011-05-07|66870007786766336|jsocrates|-1
2011-05-06\2011-05-07|66859700238565377|jsocrates|-1
2011-05-06\2011-05-07|66857816182358017|jsocrates|1
2011-05-06\2011-05-07|66857278854266880|jsocrates|-1
2011-05-06\2011-05-07|66857094187466753|jsocrates|-1
2011-05-06\2011-05-07|66853750966464512|jsocrates|-1
2011-05-06\2011-05-07|66851062803468289|jsocrates|-1
2011-05-06\2011-05-07|66850321816748032|jsocrates|-1
2011-05-06\2011-05-07|66846317040775168|jsocrates|-1
2011-05-06\2011-05-07|66844056252186624|jsocrates|1
2011-05-06\2011-05-07|66843244398510080|jsocrates|-1
2011-05-06\2011-05-07|66842927376240641|jsocrates|-1
2011-05-06\2011-05-07|66842893373026304|jsocrates|-1
2011-05-06\2011-05-07|66842133776187392|jsocrates|-1
2011-05-06\2011-05-07|66841233888251905|jsocrates|-1
2011-05-06\2011-05-07|66840580960952323|jsocrates|-1
2011-05-06\2011-05-07|66840511696220160|jsocrates|-1
2011-05-06\2011-05-07|66840381295300608|jsocrates|-1
2011-05-06\2011-05-07|66840202353713152|jsocrates|-1
2011-05-06\2011-05-07|66840147370577920|jsocrates|-1
2011-05-06\2011-05-07|66839524893933569|jsocrates|-1
2011-05-06\2011-05-07|66838198495621120|jsocrates|-1
2011-05-06\2011-05-07|66838053775343616|jsocrates|1
2011-05-06\2011-05-07|66837538639319041|jsocrates|0
2011-05-06\2011-05-07|66834621723185152|jsocrates|-1
2011-05-06\2011-05-07|66834155887009792|jsocrates|-1
2011-05-06\2011-05-07|66833820938272768|jsocrates|-1
2011-05-06\2011-05-07|66833823903662080|jsocrates|-1
2011-05-06\2011-05-07|66829751511289857|jsocrates|-1
2011-05-06\2011-05-07|66828921135575042|jsocrates|-1
2011-05-06\2011-05-07|66826914756702208|jsocrates|-1
2011-05-06\2011-05-07|66824317836595200|jsocrates|-1
2011-05-06\2011-05-07|66824246101426177|jsocrates|-1
2011-05-06\2011-05-07|66824243136045056|jsocrates|-1
2011-05-06\2011-05-07|66822812014362624|jsocrates|-1
2011-05-06\2011-05-07|66822497743536128|jsocrates|-1
2011-05-06\2011-05-07|66821924768067584|jsocrates|-1
2011-05-06\2011-05-07|66821441601019905|jsocrates|-1
2011-05-06\2011-05-07|66812864610045952|jsocrates|-1
2011-05-06\2011-05-07|66811506133704705|jsocrates|-1
2011-05-06\2011-05-07|66806952180711424|jsocrates|-1
2011-05-06\2011-05-07|66799190424035328|jsocrates|-1
2011-05-06\2011-05-07|66793868405907456|jsocrates|-1
2011-05-06\2011-05-07|66792634487808000|jsocrates|-1
2011-05-06\2011-05-07|66792058026856448|jsocrates|1
2011-05-06\2011-05-07|66789917396701184|jsocrates|-1
2011-05-06\2011-05-07|66789579948167168|jsocrates|-1
2011-05-06\2011-05-07|66785980509732864|jsocrates|-1
2011-05-06\2011-05-07|66779743235751937|jsocrates|-1
2011-05-06\2011-05-07|66770513426513920|jsocrates|-1
2011-05-06\2011-05-07|66763772848648192|jsocrates|-1
2011-05-06\2011-05-07|66741467552550913|jsocrates|-1
2011-05-06\2011-05-07|66728886708338689|jsocrates|0
2011-05-06\2011-05-07|66703234110197760|jsocrates|0
2011-05-06\2011-05-07|66702473028571136|jsocrates|-1
2011-05-06\2011-05-07|66689229224284161|jsocrates|0
2011-05-06\2011-05-07|66689226313437185|jsocrates|-1
2011-05-06\2011-05-07|66677308076986369|jsocrates|0
2011-05-06\2011-05-07|66675218176937984|jsocrates|-1
2011-05-06\2011-05-07|66673255729201152|jsocrates|-1
2011-05-06\2011-05-07|66671741711302656|jsocrates|0
2011-05-06\2011-05-07|66666133385785344|jsocrates|-1
2011-05-06\2011-05-07|66654629538177024|jsocrates|-1
2011-05-06\2011-05-07|66654351162212352|jsocrates|-1
2011-05-06\2011-05-07|66654128318849024|jsocrates|-1
2011-05-06\2011-05-07|66652257348878337|jsocrates|-1
2011-05-06\2011-05-07|66651422518812672|jsocrates|0
2011-05-06\2011-05-07|66650844824743936|jsocrates|-1
2011-05-06\2011-05-07|66650379064049665|jsocrates|0
2011-05-06\2011-05-07|66650283228401664|jsocrates|1
2011-05-06\2011-05-07|66650154161278976|jsocrates|0
2011-05-06\2011-05-07|66649993397805056|jsocrates|-1
2011-05-06\2011-05-07|66649364361252864|jsocrates|-1
2011-05-06\2011-05-07|66648679842451456|jsocrates|-1
2011-05-06\2011-05-07|66648342054187009|jsocrates|-1
2011-05-06\2011-05-07|66647848367833088|jsocrates|-1
2011-05-06\2011-05-07|66646612935577600|jsocrates|-1
2011-05-06\2011-05-07|66646539992449024|jsocrates|-1
2011-05-06\2011-05-07|66645979776032768|jsocrates|-1
2011-05-06\2011-05-07|66645979188826112|jsocrates|-1
2011-05-06\2011-05-07|66645718806437888|jsocrates|-1
2011-05-06\2011-05-07|66644562713640960|jsocrates|1
2011-05-06\2011-05-07|66641720137359360|jsocrates|-1
2011-05-06\2011-05-07|66640981960830976|jsocrates|0
2011-05-06\2011-05-07|66640360922816512|jsocrates|0
2011-05-06\2011-05-07|66639252162748416|jsocrates|-1
2011-05-06\2011-05-07|66639142406205440|jsocrates|-1
2011-05-06\2011-05-07|66638948541272064|jsocrates|0
2011-05-06\2011-05-07|66638795377868800|jsocrates|-1
2011-05-06\2011-05-07|66638756970639360|jsocrates|-1
2011-05-06\2011-05-07|66638033440612352|jsocrates|-1
2011-05-06\2011-05-07|66637503674855425|jsocrates|-1
2011-05-06\2011-05-07|66637443717279744|jsocrates|0
2011-05-06\2011-05-07|66635561603039232|jsocrates|1
2011-05-06\2011-05-07|66634285670596608|jsocrates|-1
2011-05-06\2011-05-07|66634082607579136|jsocrates|-1
2011-05-06\2011-05-07|66633773093109760|jsocrates|1
2011-05-06\2011-05-07|66633673990078464|jsocrates|-1
2011-05-06\2011-05-07|66633653781938176|jsocrates|-1
2011-05-06\2011-05-07|66632298690392064|jsocrates|1
2011-05-06\2011-05-07|66632293564948480|jsocrates|1
2011-05-06\2011-05-07|66631383501639680|jsocrates|1
2011-05-06\2011-05-07|66631199782748162|jsocrates|-1
2011-05-06\2011-05-07|66630919066370049|jsocrates|-1
2011-05-06\2011-05-07|66630432107667456|jsocrates|-1
2011-05-06\2011-05-07|66629985825341440|jsocrates|-1
2011-05-06\2011-05-07|66629145035161600|jsocrates|-1
2011-05-06\2011-05-07|66629050717843456|jsocrates|0
2011-05-06\2011-05-07|66628718654787585|jsocrates|-1
2011-05-06\2011-05-07|66628676682391552|jsocrates|-1
2011-05-06\2011-05-07|66628434469732352|jsocrates|-1
2011-05-06\2011-05-07|66627839348310016|jsocrates|-1
2011-05-06\2011-05-07|66627662747148288|jsocrates|0
2011-05-06\2011-05-07|66627199754711040|jsocrates|-1
2011-05-06\2011-05-07|66627156834390016|jsocrates|0
2011-05-06\2011-05-07|66626778889850880|jsocrates|-1
2011-05-06\2011-05-07|66626516695515136|jsocrates|-1
2011-05-06\2011-05-07|66626061550616576|jsocrates|-1
2011-05-06\2011-05-07|66625587736887296|jsocrates|-1
2011-05-06\2011-05-07|66625249067802624|jsocrates|0
2011-05-06\2011-05-07|66625037578407936|jsocrates|0
2011-05-06\2011-05-07|66625016359428097|jsocrates|0
2011-05-06\2011-05-07|66624939482038273|jsocrates|-1
2011-05-06\2011-05-07|66624739598282754|jsocrates|-1
2011-05-06\2011-05-07|66624528561881088|jsocrates|0
2011-05-06\2011-05-07|66624433837715458|jsocrates|0
2011-05-06\2011-05-07|66624074775937024|jsocrates|-1
2011-05-06\2011-05-07|66623178805485569|jsocrates|0
2011-05-06\2011-05-07|66623165639573504|jsocrates|-1
2011-05-06\2011-05-07|66623119099576320|jsocrates|0
2011-05-06\2011-05-07|66623077399789568|jsocrates|-1
2011-05-06\2011-05-07|66622406839648256|jsocrates|-1
2011-05-06\2011-05-07|66621367109431296|jsocrates|-1
2011-05-06\2011-05-07|66620716962938880|jsocrates|-1
2011-05-06\2011-05-07|66620694569553921|jsocrates|1
2011-05-06\2011-05-07|66620482404892672|jsocrates|-1
2011-05-06\2011-05-07|66620237134569472|jsocrates|1
2011-05-06\2011-05-07|66619905461592064|jsocrates|-1
2011-05-06\2011-05-07|66619645284728832|jsocrates|-1
2011-05-06\2011-05-07|66617622384484352|jsocrates|0
2011-05-06\2011-05-07|66617534568333312|jsocrates|1
2011-05-06\2011-05-07|66616961974550528|jsocrates|-1
2011-05-06\2011-05-07|66615721458806784|jsocrates|-1
2011-05-06\2011-05-07|66615456231997440|jsocrates|1
2011-05-06\2011-05-07|66615385218224128|jsocrates|-1
2011-05-06\2011-05-07|66615161988980736|jsocrates|-1
2011-05-06\2011-05-07|66614649436647424|jsocrates|1
2011-05-06\2011-05-07|66614502032015360|jsocrates|-1
2011-05-06\2011-05-07|66613575623524352|jsocrates|-1
2011-05-06\2011-05-07|66610255005618177|jsocrates|0
2011-05-06\2011-05-07|66608090581172224|jsocrates|1
2011-05-06\2011-05-07|66605859299524608|jsocrates|1
2011-05-06\2011-05-07|66605220658028544|jsocrates|-1
2011-05-06\2011-05-07|66604997412007936|jsocrates|1
2011-05-06\2011-05-07|66603347871936513|jsocrates|1
2011-05-06\2011-05-07|66601295712223232|jsocrates|1
2011-05-06\2011-05-07|66600609733804032|jsocrates|0
2011-05-06\2011-05-07|66599520720531456|jsocrates|-1
2011-05-06\2011-05-07|66598469774737408|jsocrates|1
2011-05-06\2011-05-07|66596074856525824|jsocrates|-1
2011-05-06\2011-05-07|66595899744337920|jsocrates|-1
2011-05-06\2011-05-07|66594278087999488|jsocrates|0
2011-05-06\2011-05-07|66593940580741120|jsocrates|0
2011-05-06\2011-05-07|66593623512322049|jsocrates|0
2011-05-06\2011-05-07|66593603312553984|jsocrates|1
2011-05-06\2011-05-07|66593415101554688|jsocrates|-1
2011-05-06\2011-05-07|66592936950898688|jsocrates|-1
2011-05-06\2011-05-07|66592856227323906|jsocrates|0
2011-05-06\2011-05-07|66592155447205888|jsocrates|-1
2011-05-06\2011-05-07|66591996873154560|jsocrates|-1
2011-05-06\2011-05-07|66591893714251776|jsocrates|-1
2011-05-06\2011-05-07|66591610011533312|jsocrates|-1
2011-05-06\2011-05-07|66591244792504320|jsocrates|0
2011-05-06\2011-05-07|66590285425147904|jsocrates|0
2011-05-06\2011-05-07|66590050439278592|jsocrates|0
2011-05-06\2011-05-07|66589760050831360|jsocrates|0
2011-05-06\2011-05-07|66588516989145089|jsocrates|-1
2011-05-06\2011-05-07|66588293516636161|jsocrates|0
2011-05-06\2011-05-07|66587323780968448|jsocrates|-1
2011-05-06\2011-05-07|66587157678137345|jsocrates|-1
2011-05-06\2011-05-07|66586718228324354|jsocrates|-1
2011-05-06\2011-05-07|66586229700960256|jsocrates|0
2011-05-06\2011-05-07|66583113454718976|jsocrates|1
2011-05-06\2011-05-07|66582358849105920|jsocrates|-1
2011-05-06\2011-05-07|66581402350649345|jsocrates|-1
2011-05-06\2011-05-07|66580764204072961|jsocrates|0
2011-05-06\2011-05-07|66578921025581057|jsocrates|0
2011-05-06\2011-05-07|66926459746398208|pportas|1
2011-05-06\2011-05-07|66901026317406208|pportas|1
2011-05-06\2011-05-07|66891156075724802|pportas|-1
2011-05-06\2011-05-07|66885584051908608|pportas|-1
2011-05-06\2011-05-07|66882645241495552|pportas|-1
2011-05-06\2011-05-07|66882316345155585|pportas|-1
2011-05-06\2011-05-07|66881551165689856|pportas|0
2011-05-06\2011-05-07|66881256213843968|pportas|0
2011-05-06\2011-05-07|66880728574590976|pportas|0
2011-05-06\2011-05-07|66880581723627521|pportas|1
2011-05-06\2011-05-07|66880563717480448|pportas|1
2011-05-06\2011-05-07|66876580005281792|pportas|-1
2011-05-06\2011-05-07|66876580311482369|pportas|0
2011-05-06\2011-05-07|66873392434905088|pportas|1
2011-05-06\2011-05-07|66869827008073728|pportas|-1
2011-05-06\2011-05-07|66868399539625984|pportas|0
2011-05-06\2011-05-07|66868400781135872|pportas|0
2011-05-06\2011-05-07|66861230891073536|pportas|-1
2011-05-06\2011-05-07|66847553878110208|pportas|-1
2011-05-06\2011-05-07|66847424500604928|pportas|-1
2011-05-06\2011-05-07|66831770590527488|pportas|-1
2011-05-06\2011-05-07|66814082673680385|pportas|1
2011-05-06\2011-05-07|66805166757777408|pportas|0
2011-05-06\2011-05-07|66801365749465088|pportas|-1
2011-05-06\2011-05-07|66789337626451968|pportas|1
2011-05-06\2011-05-07|66772246387105792|pportas|0
2011-05-06\2011-05-07|66756283155492864|pportas|1
2011-05-06\2011-05-07|66749628762177536|pportas|-1
2011-05-06\2011-05-07|66672567653634050|pportas|-1
2011-05-06\2011-05-07|66663634721452032|pportas|-1
2011-05-06\2011-05-07|66663321184632832|pportas|0
2011-05-06\2011-05-07|66662889091641344|pportas|0
2011-05-06\2011-05-07|66660716651872256|pportas|-1
2011-05-06\2011-05-07|66658303895273473|pportas|-1
2011-05-06\2011-05-07|66657497624227840|pportas|-1
2011-05-06\2011-05-07|66656283637456896|pportas|-1
2011-05-06\2011-05-07|66656184920326144|pportas|-1
2011-05-06\2011-05-07|66655040873574400|pportas|-1
2011-05-06\2011-05-07|66654918290849792|pportas|-1
2011-05-06\2011-05-07|66654626589581313|pportas|-1
2011-05-06\2011-05-07|66654464857214976|pportas|-1
2011-05-06\2011-05-07|66653650654732288|pportas|-1
2011-05-06\2011-05-07|66653046465245184|pportas|-1
2011-05-06\2011-05-07|66652696203112448|pportas|-1
2011-05-06\2011-05-07|66652326714281984|pportas|-1
2011-05-06\2011-05-07|66652187589222400|pportas|0
2011-05-06\2011-05-07|66651969674158081|pportas|-1
2011-05-06\2011-05-07|66651719710416903|pportas|-1
2011-05-06\2011-05-07|66651332257394689|pportas|-1
2011-05-06\2011-05-07|66651084118179840|pportas|-1
2011-05-06\2011-05-07|66650927813234688|pportas|-1
2011-05-06\2011-05-07|66650798037270529|pportas|-1
2011-05-06\2011-05-07|66650315310632960|pportas|0
2011-05-06\2011-05-07|66650295941332992|pportas|-1
2011-05-06\2011-05-07|66650224948555776|pportas|0
2011-05-06\2011-05-07|66649815236358145|pportas|-1
2011-05-06\2011-05-07|66649776594239488|pportas|0
2011-05-06\2011-05-07|66649651201318912|pportas|-1
2011-05-06\2011-05-07|66649461354532864|pportas|-1
2011-05-06\2011-05-07|66649449090400256|pportas|-1
2011-05-06\2011-05-07|66649446296977408|pportas|0
2011-05-06\2011-05-07|66648987104575488|pportas|0
2011-05-06\2011-05-07|66648834570326016|pportas|-1
2011-05-06\2011-05-07|66647792659079168|pportas|0
2011-05-06\2011-05-07|66647048069459970|pportas|-1
2011-05-06\2011-05-07|66647018830970881|pportas|0
2011-05-06\2011-05-07|66646739947503616|pportas|-1
2011-05-06\2011-05-07|66646273456996352|pportas|0
2011-05-06\2011-05-07|66645174977175552|pportas|1
2011-05-06\2011-05-07|66644194046906368|pportas|-1
2011-05-06\2011-05-07|66643899321548800|pportas|0
2011-05-06\2011-05-07|66642363468099585|pportas|-1
2011-05-06\2011-05-07|66642094755807232|pportas|0
2011-05-06\2011-05-07|66639532434530304|pportas|-1
2011-05-06\2011-05-07|66639236778037248|pportas|-1
2011-05-06\2011-05-07|66638801610608640|pportas|-1
2011-05-06\2011-05-07|66638634501144577|pportas|-1
2011-05-06\2011-05-07|66637880860221440|pportas|0
2011-05-06\2011-05-07|66637880738590721|pportas|0
2011-05-06\2011-05-07|66636600800575491|pportas|-1
2011-05-06\2011-05-07|66636597587738625|pportas|0
2011-05-06\2011-05-07|66635584659136512|pportas|1
2011-05-06\2011-05-07|66634753759129600|pportas|-1
2011-05-06\2011-05-07|66634741343993856|pportas|-1
2011-05-06\2011-05-07|66632039507570689|pportas|-1
2011-05-06\2011-05-07|66630910602264576|pportas|1
2011-05-06\2011-05-07|66628540321382400|pportas|-1
2011-05-06\2011-05-07|66628191858597888|pportas|-1
2011-05-06\2011-05-07|66623019522588672|pportas|-1
2011-05-06\2011-05-07|66622876790423552|pportas|0
2011-05-06\2011-05-07|66622631679504384|pportas|-1
2011-05-06\2011-05-07|66620863272861696|pportas|-1
2011-05-06\2011-05-07|66619653845286912|pportas|-1
2011-05-06\2011-05-07|66619273329639424|pportas|1
2011-05-06\2011-05-07|66618017320144898|pportas|0
2011-05-06\2011-05-07|66617470869442561|pportas|-1
2011-05-06\2011-05-07|66610854510067712|pportas|-1
2011-05-06\2011-05-07|66608396455002112|pportas|1
2011-05-06\2011-05-07|66607914814668800|pportas|-1
2011-05-06\2011-05-07|66607877762191360|pportas|-1
2011-05-06\2011-05-07|66607725521534977|pportas|0
2011-05-06\2011-05-07|66607308091830273|pportas|-1
2011-05-06\2011-05-07|66607064868323328|pportas|-1
2011-05-06\2011-05-07|66606959603875842|pportas|-1
2011-05-06\2011-05-07|66606619479388160|pportas|1
2011-05-06\2011-05-07|66606309272850433|pportas|-1
2011-05-06\2011-05-07|66605894196146176|pportas|0
2011-05-06\2011-05-07|66605839837962240|pportas|-1
2011-05-06\2011-05-07|66605639497027584|pportas|1
2011-05-06\2011-05-07|66605554793062400|pportas|0
2011-05-06\2011-05-07|66605531032334336|pportas|0
2011-05-06\2011-05-07|66605454591143937|pportas|-1
2011-05-06\2011-05-07|66605397284372480|pportas|0
2011-05-06\2011-05-07|66605104509362176|pportas|-1
2011-05-06\2011-05-07|66605035819237377|pportas|-1
2011-05-06\2011-05-07|66604998447992832|pportas|-1
2011-05-06\2011-05-07|66604980047593472|pportas|-1
2011-05-06\2011-05-07|66604896522207233|pportas|-1
2011-05-06\2011-05-07|66604883570196480|pportas|1
2011-05-06\2011-05-07|66604820714373120|pportas|1
2011-05-06\2011-05-07|66604783708028928|pportas|1
2011-05-06\2011-05-07|66604644905926656|pportas|1
2011-05-06\2011-05-07|66604568447950848|pportas|-1
2011-05-06\2011-05-07|66604561669947392|pportas|-1
2011-05-06\2011-05-07|66604532066549761|pportas|1
2011-05-06\2011-05-07|66604494523346944|pportas|-1
2011-05-06\2011-05-07|66604422209347584|pportas|1
2011-05-06\2011-05-07|66604297458163712|pportas|-1
2011-05-06\2011-05-07|66604246522527744|pportas|1
2011-05-06\2011-05-07|66604184794968066|pportas|1
2011-05-06\2011-05-07|66604132043206656|pportas|-1
2011-05-06\2011-05-07|66604054050111488|pportas|-1
2011-05-06\2011-05-07|66604006570598400|pportas|-1
2011-05-06\2011-05-07|66603843420561408|pportas|1
2011-05-06\2011-05-07|66603808343601152|pportas|-1
2011-05-06\2011-05-07|66603688524922880|pportas|-1
2011-05-06\2011-05-07|66603678546657280|pportas|-1
2011-05-06\2011-05-07|66603654228086784|pportas|1
2011-05-06\2011-05-07|66603634611322880|pportas|0
2011-05-06\2011-05-07|66603526796754944|pportas|-1
2011-05-06\2011-05-07|66603442382176256|pportas|-1
2011-05-06\2011-05-07|66603352724750336|pportas|-1
2011-05-06\2011-05-07|66603333980397569|pportas|1
2011-05-06\2011-05-07|66603325142990848|pportas|1
2011-05-06\2011-05-07|66603261809004544|pportas|1
2011-05-06\2011-05-07|66603177176342528|pportas|-1
2011-05-06\2011-05-07|66603169727266816|pportas|-1
2011-05-06\2011-05-07|66602902386524160|pportas|-1
2011-05-06\2011-05-07|66602892039159808|pportas|-1
2011-05-06\2011-05-07|66602886850805760|pportas|1
2011-05-06\2011-05-07|66602881138180096|pportas|0
2011-05-06\2011-05-07|66602768776962048|pportas|-1
2011-05-06\2011-05-07|66602691824070656|pportas|-1
2011-05-06\2011-05-07|66602569765629953|pportas|0
2011-05-06\2011-05-07|66602517131313152|pportas|-1
2011-05-06\2011-05-07|66602455378575360|pportas|-1
2011-05-06\2011-05-07|66602433522053120|pportas|-1
2011-05-06\2011-05-07|66602233533444096|pportas|-1
2011-05-06\2011-05-07|66602118286540800|pportas|1
2011-05-06\2011-05-07|66602028520058880|pportas|-1
2011-05-06\2011-05-07|66601934089486336|pportas|-1
2011-05-06\2011-05-07|66601778241736704|pportas|1
2011-05-06\2011-05-07|66601725431263233|pportas|0
2011-05-06\2011-05-07|66601723610923008|pportas|1
2011-05-06\2011-05-07|66601009920741377|pportas|1
2011-05-06\2011-05-07|66601002027073536|pportas|1
2011-05-06\2011-05-07|66600867771584512|pportas|-1
2011-05-06\2011-05-07|66600859835969536|pportas|-1
2011-05-06\2011-05-07|66600860926492673|pportas|-1
2011-05-06\2011-05-07|66600858095333377|pportas|-1
2011-05-06\2011-05-07|66600743049756673|pportas|1
2011-05-06\2011-05-07|66600655963435008|pportas|0
2011-05-06\2011-05-07|66600440137121792|pportas|1
2011-05-06\2011-05-07|66600381936963584|pportas|1
2011-05-06\2011-05-07|66600284524265473|pportas|1
2011-05-06\2011-05-07|66600224604422144|pportas|-1
2011-05-06\2011-05-07|66600077162065920|pportas|-1
2011-05-06\2011-05-07|66600066978283520|pportas|1
2011-05-06\2011-05-07|66599958769451008|pportas|1
2011-05-06\2011-05-07|66599929317036032|pportas|1
2011-05-06\2011-05-07|66599914490171392|pportas|1
2011-05-06\2011-05-07|66599892302311424|pportas|1
2011-05-06\2011-05-07|66599874174517248|pportas|-1
2011-05-06\2011-05-07|66599860513681408|pportas|1
2011-05-06\2011-05-07|66599845670043648|pportas|0
2011-05-06\2011-05-07|66599748261515264|pportas|-1
2011-05-06\2011-05-07|66599714732244993|pportas|1
2011-05-06\2011-05-07|66599712974839808|pportas|-1
2011-05-06\2011-05-07|66599574319529984|pportas|0
2011-05-06\2011-05-07|66599462662975488|pportas|1
2011-05-06\2011-05-07|66599405758853120|pportas|-1
2011-05-06\2011-05-07|66599397869355008|pportas|1
2011-05-06\2011-05-07|66599330441736192|pportas|1
2011-05-06\2011-05-07|66599162321453058|pportas|-1
2011-05-06\2011-05-07|66599092985409536|pportas|1
2011-05-06\2011-05-07|66598896025088000|pportas|-1
2011-05-06\2011-05-07|66598876055994368|pportas|-1
2011-05-06\2011-05-07|66598865800925184|pportas|0
2011-05-06\2011-05-07|66598849011130368|pportas|-1
2011-05-06\2011-05-07|66598799199576064|pportas|0
2011-05-06\2011-05-07|66598794615209984|pportas|1
2011-05-06\2011-05-07|66598746342952960|pportas|-1
2011-05-06\2011-05-07|66598640109633536|pportas|1
2011-05-06\2011-05-07|66598447700131840|pportas|-1
2011-05-06\2011-05-07|66598331039752193|pportas|-1
2011-05-06\2011-05-07|66598278602555392|pportas|-1
2011-05-06\2011-05-07|66598218326216704|pportas|-1
